"county","year","subrur","temp","frost","sparr","blabi","bluti","coldo","chaff","coati","grefi","greti","housp","robin","starl"
"Birmingham",36,1,3.08,-0.450790319,0.076923077,2.416860917,2.1452991455,0.588772339,0.5192307695,0.952214452,0.3226495725,1.7630147635,4.291181041,1.329059829,0.5
"Buckinghamshire",11,0.2,2.3523333334,0.8618689034,0.1852564104,2.2308275058,6.5445221438,1.0452797206,2.1075174828,0.4610139866,4.1576340322,4.3620629374,22.2249417264,1.4711538466,9.7695221456
"Buckinghamshire",12,0.333333333333333,1.07916666666667,1.824613352,0.111111111333333,4.18429487216667,6.423611111,2.6266025635,4.71260683866667,0.4086538465,5.224893162,4.26335470133333,19.0827991471667,1.69978632533333,8.8445512835
"Buckinghamshire",13,0.285714285714286,2.58595238085714,0.626862283857143,0.217490842571429,3.41208791214286,4.03434065985714,4.26739926857143,3.03342490842857,0.220695971,11.4633699641429,1.980769231,22.916666669,1.627747253,10.8791208801429
"Buckinghamshire",14,0.285714285714286,2.22880952371429,0.99822647,0.115384615571429,3.40859140857143,8.11788211828571,3.36063936042857,6.90659340685714,0.719780220142857,12.1648351671429,4.115884116,19.5559440578571,1.56593406628571,10.6958041957143
"Buckinghamshire",15,0.285714285714286,1.43238095242857,1.29861772842857,0.263736263857143,3.18602825814286,3.75745682971429,2.85714285742857,2.62401883828571,0.010989011,12.9262166397143,1.94427001585714,16.0117739418571,1.46703296742857,8.61852433342857
"Buckinghamshire",16,0.2,1.0780000002,1.4357546706,0.2692307694,2.2230769232,9.846153846,2.0461538464,9.5384615388,1.1384615388,20.7615384572,4.8769230772,15.5538461568,1.3000000002,14.2846153832
"Buckinghamshire",17,0.166666666666667,1.835277778,1.12863369716667,0.260683760833333,2.44337606866667,7.21153846333333,2.33279914483333,9.4455128205,0.756944444666667,19.5822649506667,3.54861111133333,9.09561966,1.50106837633333,11.5299145316667
"Buckinghamshire",18,0.25,3.18208333325,-0.20049881775,0.0384615385,2.21233974375,5.94310897425,2.0649038465,2.51201923125,0.68750000025,3.108173077,1.884615385,10.37259615575,1.37339743625,9.74038461725
"Buckinghamshire",19,0.25,3.35208333325,0.24132009475,0.0844017095,1.636752137,4.40811965825,1.4764957265,2.4561965815,1.092948718,1.8461538465,2.931623932,7.51495726525,1.1495726495,4.84508547075
"Buckinghamshire",20,0.25,4.2166666665,-0.6714821305,0.04006410275,1.48237179525,4.0456730775,1.6899038465,3.3357371795,0.96153846175,3.41266025675,2.33012820525,15.22996795075,1.18830128225,7.1225961535
"Buckinghamshire",21,0.25,2.77791666675,0.6768998565,0.04807692325,1.8461538465,3.00000000025,2.3942307695,1.95192307725,0.57692307725,4.03846153875,1.5192307695,13.586538462,1.182692308,9.91346154075
"Buckinghamshire",22,0.25,2.83124999975,0.06459252975,0.1634615385,1.46153846175,4.480769231,3.18269230775,4.04807692325,1.58653846175,3.7692307695,2.00961538475,11.836538462,1.326923077,10.0000000005
"Buckinghamshire",23,0.25,2.5845833335,0.53833267675,0.07852564125,1.93750000025,4.4094551285,1.983173077,4.5056089745,1.1426282055,4.54647435975,2.58413461575,10.5080128195,1.423076923,12.31570513075
"Buckinghamshire",24,0.4,2.6923333334,0.6478225128,0.0391025642,2.0858974364,4.123717949,2.7179487182,8.592307693,1.0397435898,6.057692307,2.3743589746,10.469230771,1.3743589748,8.6352564102
"Buckinghamshire",25,0.4,3.7576666666,-0.2388913572,0.130769231,2.1384615388,3.7769230774,2.646153846,6.6153846164,1.3000000002,5.307692308,2.515384616,5.546153845,1.4692307694,6.561538461
"Buckinghamshire",26,0.4,2.5753333332,0.2727770206,0.0858974362,1.7333333334,3.453846154,3.550641026,6.5923076938,1.1532051284,6.228205129,1.8923076926,8.8807692296,1.4852564104,10.6160256416
"Buckinghamshire",27,0.4,2.692,0.4482857748,0.1846153848,1.753846154,3.8384615386,2.6769230772,6.9153846158,1.230769231,4.230769231,2.007692308,5.0230769234,1.3615384616,4.8384615392
"Buckinghamshire",28,0.5,3.8083333335,-0.40885742425,0.201923077,1.85977564125,3.28846153875,3.0472756415,6.9214743585,0.99038461575,4.39022435925,1.825320513,6.406249999,1.30689102625,5.930288462
"Buckinghamshire",29,0.4,3.363,-0.0101031604,0.2006410258,1.7634615386,3.6762820518,1.9076923078,6.6512820524,1.178846154,4.2884615388,2.3474358978,6.2128205132,1.3230769232,6.1500000006
"Buckinghamshire",30,0.333333333333333,3.25916666666667,0.066333688,0.113425926333333,2.44212962983333,3.14191595483333,2.76210826233333,8.63906695216667,0.656873219666667,5.5783475785,2.189814815,3.893696582,1.189280627,2.52759971566667
"Buckinghamshire",31,0.333333333333333,3.12027777766667,-0.540073046333333,0.1436965815,2.12464387516667,2.994747151,2.970263533,5.23379629683333,0.894141738166667,5.63434829166667,1.979433761,3.73958333333333,1.21599002866667,2.14681267816667
"Buckinghamshire",32,0.4,4.018,-0.7411574808,0.187820513,2.216025641,2.3833333334,2.6897435896,9.6711538482,1.0711538464,4.7974358974,1.9685897438,5.1134615386,1.4544871796,1.5987179486
"Buckinghamshire",33,0.5,3.5045833335,-0.9877925505,0.13898601425,3.0821678325,2.501748252,7.1328671345,6.5498251755,0.861888112,5.61713286725,1.65996503525,6.68444056,1.411713287,2.99038461575
"Buckinghamshire",34,0.5,3.2575,0.06792974975,0.40034965075,4.021853147,2.59440559475,8.0576923075,10.38548951025,1.18356643375,6.58566433525,2.17132867175,6.86538461625,1.2342657345,1.62674825175
"Buckinghamshire",35,0.5,3.71041666675,-0.45659418,0.16907051325,1.84214743625,2.64823717975,3.59294871825,5.3830128215,1.0056089745,5.78525641225,1.69150641075,5.25961538475,1.491185898,2.00961538475
"Buckinghamshire",36,0.5,2.9266666665,0.2548140715,0.2802197805,2.83516483575,3.1085164835,2.27747252775,7.52884615375,0.94093406625,3.3901098905,2.6071428575,3.49038461575,1.39972527475,1.39285714325
"Cambridgeshire",11,1,2.816666667,0.442133682,0,2.153846154,8.961538464,2,2.730769231,0.346153846,3.038461539,1.884615385,30.61538462,1.269230769,14.19230769
"Cambridgeshire",12,1,1.4725,1.8733657835,0,3.1923076925,4.923076923,1.1346153845,2.2115384615,0.423076923,2.1923076925,1.75,30.80769231,1.576923077,23.5
"Cambridgeshire",13,1,3.0925,0.7114328285,0,2.762237762,2.8321678325,1.662587413,1.4702797205,0.076923077,2.3811188815,0.673076923,28.302447555,1.2272727275,22.805944055
"Cambridgeshire",14,1,2.7641666665,0.87452132,0,3.7849650355,2.5000000005,1.868881119,2.127622378,0.176573427,2.8181818185,0.868881119,30.900349655,1.3269230775,22.76748252
"Cambridgeshire",15,1,2.0733333335,1.207372744,0,3.4423076925,2.0961538465,1.673076923,3.1730769235,0.0192307695,4.653846154,0.480769231,36.096153845,1.3653846155,23.57692308
"Cambridgeshire",16,1,1.606666667,1.529777218,0,2.5,3.961538462,2.230769231,3.961538462,0.230769231,8.769230768,1.807692308,36.1923077,1.346153846,16
"Cambridgeshire",17,1,2.093333333,0.977830045,0,2.615384615,1.923076923,2.423076923,3.615384616,0.115384616,8.807692309,0.884615385,30.07692308,1.384615385,15.61538462
"Cambridgeshire",18,1,3.395,0.271500171,0,2,2.423076923,5.038461539,2.807692308,0,9.230769229,0.76923077,26.84615385,1.192307693,10.92307692
"Cambridgeshire",19,1,3.435,0.375099089,0,3.7307692315,2.5961538465,2,2.6153846155,0.6153846155,9.0769230775,1.615384616,38.615384615,0.7884615385,34.480769235
"Cambridgeshire",20,1,4.2533333335,-1.0094119325,0,3.1153846155,2.6538461545,1.8461538465,1.5192307695,0.230769231,8.942307694,1.403846154,37.442307695,1.153846154,31.65384616
"Cambridgeshire",21,1,3.004166667,0.537026808,0.041666667,2.634615385,1.9711538465,2.423076923,0.8333333335,0.0192307695,4.538461539,0.8942307695,32.746794875,0.9423076925,29.080128205
"Cambridgeshire",22,1,2.9891666665,-0.384626305,0.0384615385,2.432692308,2.0192307695,1.403846154,1.1826923075,0.233974359,4.9455128195,1.3814102565,34.618589745,1.0897435895,29.865384615
"Cambridgeshire",23,1,2.72958333325,-0.2601334885,0.01923076925,2.14576048975,2.33231352025,1.557692308,1.17307692325,0.0961538465,2.77607808875,1.2692307695,27.12572844275,0.94565850825,22.26522435925
"Cambridgeshire",24,1,2.88791666675,0.1726894395,0.03846153875,2.2622377625,1.70891608425,1.63461538475,0.7211538465,0.0961538465,2.08041958075,1.1031468535,21.716783219,0.99475524475,17.938811189
"Cambridgeshire",25,1,3.75,-0.6375295445,0.00961538475,2.216346154,2.46314102575,1.97195512825,1.057692308,0.4887820515,2.2395833335,1.3325320515,24.786057695,1.15304487175,17.53766026
"Cambridgeshire",26,1,2.59833333325,-0.0514846885,0.04807692325,1.840909091,2.041083916,2.33653846175,0.759615385,0.070804196,2.16346153875,0.90734265775,23.61713287075,1.07080419625,17.25874126125
"Cambridgeshire",27,1,2.725,0.3064394138,0.030769231,2.063566434,1.9741258742,2.2502097906,1.1839393944,0.5364335666,1.8631468534,1.1801864804,21.1593240118,0.9611421916,14.0647319356
"Cambridgeshire",28,1,3.9269999998,-0.7888652176,0.0153846154,1.9038461542,2.1700000002,2.2692307694,1.6230769232,0.5561538464,1.524615385,1.3907692308,10.3838461546,1.0315384618,17.8992307704
"Cambridgeshire",29,1,3.2906666666,-0.2954209628,0.0461538462,2.295901321,2.013772339,1.268531469,1.9267482522,0.7128205132,1.5689393942,1.017929293,11.5862276616,1.0641802644,10.314335666
"Cambridgeshire",30,1,3.497,0.0279701676,0.0153846154,1.9449572652,1.7914529916,1.2410256412,1.4367521368,0.3119658122,1.2940170944,1.4135042736,7.7022222228,1.0731623934,10.845128205
